Company Name,Industry,Symbol,Series,ISIN Code,Index Name,Company
Divi's Laboratories Ltd.,Healthcare,DIVISLAB,EQ,INE361B01024,ind_nifty200Quality30_list,
HCL Technologies Ltd.,Information Technology,HCLTECH,EQ,INE860A01027,ind_nifty200Quality30_list,
HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC,EQ,INE127D01025,ind_nifty200Quality30_list,
Havells India Ltd.,Consumer Durables,HAVELLS,EQ,INE176B01034,ind_nifty200Quality30_list,
Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO,EQ,INE158A01026,ind_nifty200Quality30_list,
Hindustan Aeronautics Ltd.,Capital Goods,HAL,EQ,INE066F01020,ind_nifty200Quality30_list,
Hindustan Unilever Ltd.,Fast Moving Consumer Goods,HINDUNILVR,EQ,INE030A01027,ind_nifty200Quality30_list,
ITC Ltd.,Fast Moving Consumer Goods,ITC,EQ,INE154A01025,ind_nifty200Quality30_list,
Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC,EQ,INE335Y01020,ind_nifty200Quality30_list,
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027,ind_nifty200Quality30_list,
Infosys Ltd.,Information Technology,INFY,EQ,INE009A01021,ind_nifty200Quality30_list,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,ind_nifty200Quality30_list,
LTIMindtree Ltd.,Information Technology,LTIM,EQ,INE214T01019,ind_nifty200Quality30_list,
Marico Ltd.,Fast Moving Consumer Goods,MARICO,EQ,INE196A01026,ind_nifty200Quality30_list,
Nestle India Ltd.,Fast Moving Consumer Goods,NESTLEIND,EQ,INE239A01024,ind_nifty200Quality30_list,
Oracle Financial Services Software Ltd.,Information Technology,OFSS,EQ,INE881D01027,ind_nifty200Quality30_list,
Page Industries Ltd.,Textiles,PAGEIND,EQ,INE761H01022,ind_nifty200Quality30_list,
Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021,ind_nifty200Quality30_list,
Pidilite Industries Ltd.,Chemicals,PIDILITIND,EQ,INE318A01026,ind_nifty200Quality30_list,
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV,EQ,INE424H01027,ind_nifty200Quality30_list,
Tata Consultancy Services Ltd.,Information Technology,TCS,EQ,INE467B01029,ind_nifty200Quality30_list,
Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,ind_nifty200Quality30_list,
Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029,ind_NiftyGrowth_Sectors15_Index,
Britannia Industries Ltd.,Fast Moving Consumer Goods,BRITANNIA,EQ,INE216A01030,ind_NiftyGrowth_Sectors15_Index,
Cipla Ltd.,Healthcare,CIPLA,EQ,INE059A01026,ind_NiftyGrowth_Sectors15_Index,
Eicher Motors Ltd.,Automobile and Auto Components,EICHERMOT,EQ,INE066A01021,ind_NiftyGrowth_Sectors15_Index,
HCL Technologies Ltd.,Information Technology,HCLTECH,EQ,INE860A01027,ind_NiftyGrowth_Sectors15_Index,
Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO,EQ,INE158A01026,ind_NiftyGrowth_Sectors15_Index,
Hindustan Unilever Ltd.,Fast Moving Consumer Goods,HINDUNILVR,EQ,INE030A01027,ind_NiftyGrowth_Sectors15_Index,
ITC Ltd.,Fast Moving Consumer Goods,ITC,EQ,INE154A01025,ind_NiftyGrowth_Sectors15_Index,
Infosys Ltd.,Information Technology,INFY,EQ,INE009A01021,ind_NiftyGrowth_Sectors15_Index,
Maruti Suzuki India Ltd.,Automobile and Auto Components,MARUTI,EQ,INE585B01010,ind_NiftyGrowth_Sectors15_Index,
Sun Pharmaceutical Industries Ltd.,Healthcare,SUNPHARMA,EQ,INE044A01036,ind_NiftyGrowth_Sectors15_Index,
Tata Consultancy Services Ltd.,Information Technology,TCS,EQ,INE467B01029,ind_NiftyGrowth_Sectors15_Index,
Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025,ind_NiftyGrowth_Sectors15_Index,
Titan Company Ltd.,Consumer Durables,TITAN,EQ,INE280A01028,ind_NiftyGrowth_Sectors15_Index,
Wipro Ltd.,Information Technology,WIPRO,EQ,INE075A01022,ind_NiftyGrowth_Sectors15_Index,
360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038,ind_nifty500EqualWeight_list,
3M India Ltd.,Diversified,3MINDIA,EQ,INE470A01017,ind_nifty500EqualWeight_list,
ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022,ind_nifty500EqualWeight_list,
ACC Ltd.,Construction Materials,ACC,EQ,INE012A01025,ind_nifty500EqualWeight_list,
AIA Engineering Ltd.,Capital Goods,AIAENG,EQ,INE212H01026,ind_nifty500EqualWeight_list,
APL Apollo Tubes Ltd.,Capital Goods,APLAPOLLO,EQ,INE702C01027,ind_nifty500EqualWeight_list,
AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017,ind_nifty500EqualWeight_list,
Aarti Industries Ltd.,Chemicals,AARTIIND,EQ,INE769A01020,ind_nifty500EqualWeight_list,
Aavas Financiers Ltd.,Financial Services,AAVAS,EQ,INE216P01012,ind_nifty500EqualWeight_list,
Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014,ind_nifty500EqualWeight_list,
Action Construction Equipment Ltd.,Capital Goods,ACE,EQ,INE731H01025,ind_nifty500EqualWeight_list,
Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010,ind_nifty500EqualWeight_list,
Adani Enterprises Ltd.,Metals & Mining,ADANIENT,EQ,INE423A01024,ind_nifty500EqualWeight_list,
Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010,ind_nifty500EqualWeight_list,
Adani Ports and Special Economic Zone Ltd.,Services,ADANIPORTS,EQ,INE742F01042,ind_nifty500EqualWeight_list,
Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01011,ind_nifty500EqualWeight_list,
Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023,ind_nifty500EqualWeight_list,
Adani Wilmar Ltd.,Fast Moving Consumer Goods,AWL,EQ,INE699H01024,ind_nifty500EqualWeight_list,
Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013,ind_nifty500EqualWeight_list,
Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011,ind_nifty500EqualWeight_list,
Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025,ind_nifty500EqualWeight_list,
Aether Industries Ltd.,Chemicals,AETHER,EQ,INE0BWX01014,ind_nifty500EqualWeight_list,
Affle (India) Ltd.,Information Technology,AFFLE,EQ,INE00WC01027,ind_nifty500EqualWeight_list,
Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049,ind_nifty500EqualWeight_list,
Alembic Pharmaceuticals Ltd.,Healthcare,APLLTD,EQ,INE901L01018,ind_nifty500EqualWeight_list,
Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014,ind_nifty500EqualWeight_list,
Alkyl Amines Chemicals Ltd.,Chemicals,ALKYLAMINE,EQ,INE150B01039,ind_nifty500EqualWeight_list,
Allcargo Logistics Ltd.,Services,ALLCARGO,EQ,INE418H01029,ind_nifty500EqualWeight_list,
Alok Industries Ltd.,Textiles,ALOKINDS,EQ,INE270A01029,ind_nifty500EqualWeight_list,
Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,ARE&M,EQ,INE885A01032,ind_nifty500EqualWeight_list,
Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015,ind_nifty500EqualWeight_list,
Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024,ind_nifty500EqualWeight_list,
Anand Rathi Wealth Ltd.,Financial Services,ANANDRATHI,EQ,INE463V01026,ind_nifty500EqualWeight_list,
Angel One Ltd.,Financial Services,ANGELONE,EQ,INE732I01013,ind_nifty500EqualWeight_list,
Anupam Rasayan India Ltd.,Chemicals,ANURAS,EQ,INE930P01018,ind_nifty500EqualWeight_list,
Apar Industries Ltd.,Capital Goods,APARINDS,EQ,INE372A01015,ind_nifty500EqualWeight_list,
Apollo Hospitals Enterprise Ltd.,Healthcare,APOLLOHOSP,EQ,INE437A01024,ind_nifty500EqualWeight_list,
Apollo Tyres Ltd.,Automobile and Auto Components,APOLLOTYRE,EQ,INE438A01022,ind_nifty500EqualWeight_list,
Aptus Value Housing Finance India Ltd.,Financial Services,APTUS,EQ,INE852O01025,ind_nifty500EqualWeight_list,
Archean Chemical Industries Ltd.,Chemicals,ACI,EQ,INE128X01021,ind_nifty500EqualWeight_list,
Asahi India Glass Ltd.,Automobile and Auto Components,ASAHIINDIA,EQ,INE439A01020,ind_nifty500EqualWeight_list,
Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029,ind_nifty500EqualWeight_list,
Asian Paints Ltd.,Consumer Durables,ASIANPAINT,EQ,INE021A01026,ind_nifty500EqualWeight_list,
Aster DM Healthcare Ltd.,Healthcare,ASTERDM,EQ,INE914M01019,ind_nifty500EqualWeight_list,
AstraZenca Pharma India Ltd.,Healthcare,ASTRAZEN,EQ,INE203A01020,ind_nifty500EqualWeight_list,
Astral Ltd.,Capital Goods,ASTRAL,EQ,INE006I01046,ind_nifty500EqualWeight_list,
Atul Ltd.,Chemicals,ATUL,EQ,INE100A01010,ind_nifty500EqualWeight_list,
Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037,ind_nifty500EqualWeight_list,
Avanti Feeds Ltd.,Fast Moving Consumer Goods,AVANTIFEED,EQ,INE871C01038,ind_nifty500EqualWeight_list,
Avenue Supermarts Ltd.,Consumer Services,DMART,EQ,INE192R01011,ind_nifty500EqualWeight_list,
Axis Bank Ltd.,Financial Services,AXISBANK,EQ,INE238A01034,ind_nifty500EqualWeight_list,
BEML Ltd.,Capital Goods,BEML,EQ,INE258A01016,ind_nifty500EqualWeight_list,
BLS International Services Ltd.,Consumer Services,BLS,EQ,INE153T01027,ind_nifty500EqualWeight_list,
BSE Ltd.,Financial Services,BSE,EQ,INE118H01025,ind_nifty500EqualWeight_list,
Bajaj Auto Ltd.,Automobile and Auto Components,BAJAJ-AUTO,EQ,INE917I01010,ind_nifty500EqualWeight_list,
Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01024,ind_nifty500EqualWeight_list,
Bajaj Finserv Ltd.,Financial Services,BAJAJFINSV,EQ,INE918I01026,ind_nifty500EqualWeight_list,
Bajaj Holdings & Investment Ltd.,Financial Services,BAJAJHLDNG,EQ,INE118A01012,ind_nifty500EqualWeight_list,
Balaji Amines Ltd.,Chemicals,BALAMINES,EQ,INE050E01027,ind_nifty500EqualWeight_list,
Balkrishna Industries Ltd.,Automobile and Auto Components,BALKRISIND,EQ,INE787D01026,ind_nifty500EqualWeight_list,
Balrampur Chini Mills Ltd.,Fast Moving Consumer Goods,BALRAMCHIN,EQ,INE119A01028,ind_nifty500EqualWeight_list,
Bandhan Bank Ltd.,Financial Services,BANDHANBNK,EQ,INE545U01014,ind_nifty500EqualWeight_list,
Bank of Baroda,Financial Services,BANKBARODA,EQ,INE028A01039,ind_nifty500EqualWeight_list,
Bank of India,Financial Services,BANKINDIA,EQ,INE084A01016,ind_nifty500EqualWeight_list,
Bank of Maharashtra,Financial Services,MAHABANK,EQ,INE457A01014,ind_nifty500EqualWeight_list,
Bata India Ltd.,Consumer Durables,BATAINDIA,EQ,INE176A01028,ind_nifty500EqualWeight_list,
Bayer Cropscience Ltd.,Chemicals,BAYERCROP,EQ,INE462A01022,ind_nifty500EqualWeight_list,
Berger Paints India Ltd.,Consumer Durables,BERGEPAINT,EQ,INE463A01038,ind_nifty500EqualWeight_list,
Bharat Dynamics Ltd.,Capital Goods,BDL,EQ,INE171Z01026,ind_nifty500EqualWeight_list,
Bharat Electronics Ltd.,Capital Goods,BEL,EQ,INE263A01024,ind_nifty500EqualWeight_list,
Bharat Forge Ltd.,Automobile and Auto Components,BHARATFORG,EQ,INE465A01025,ind_nifty500EqualWeight_list,
Bharat Heavy Electricals Ltd.,Capital Goods,BHEL,EQ,INE257A01026,ind_nifty500EqualWeight_list,
Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,BPCL,EQ,INE029A01011,ind_nifty500EqualWeight_list,
Bharti Airtel Ltd.,Telecommunication,BHARTIARTL,EQ,INE397D01024,ind_nifty500EqualWeight_list,
Bikaji Foods International Ltd.,Fast Moving Consumer Goods,BIKAJI,EQ,INE00E101023,ind_nifty500EqualWeight_list,
Biocon Ltd.,Healthcare,BIOCON,EQ,INE376G01013,ind_nifty500EqualWeight_list,
Birla Corporation Ltd.,Construction Materials,BIRLACORPN,EQ,INE340A01012,ind_nifty500EqualWeight_list,
Birlasoft Ltd.,Information Technology,BSOFT,EQ,INE836A01035,ind_nifty500EqualWeight_list,
Blue Dart Express Ltd.,Services,BLUEDART,EQ,INE233B01017,ind_nifty500EqualWeight_list,
Blue Star Ltd.,Consumer Durables,BLUESTARCO,EQ,INE472A01039,ind_nifty500EqualWeight_list,
Bombay Burmah Trading Corporation Ltd.,Fast Moving Consumer Goods,BBTC,EQ,INE050A01025,ind_nifty500EqualWeight_list,
